series,model,simulation,year,forecast
mortality_age_standardized_rate,Drift,33,2030,26.60989288860788
mortality_age_standardized_rate,Drift,34,2024,38.95064569106237
mortality_age_standardized_rate,Drift,34,2025,36.45582828368935
mortality_age_standardized_rate,Drift,34,2026,33.96101087631632
mortality_age_standardized_rate,Drift,34,2027,31.466193468943302
mortality_age_standardized_rate,Drift,34,2028,28.971376061570282
mortality_age_standardized_rate,Drift,34,2029,26.476558654197262
mortality_age_standardized_rate,Drift,34,2030,23.98174124682424
mortality_age_standardized_rate,Drift,35,2024,30.485714052969456
mortality_age_standardized_rate,Drift,35,2025,27.74560167708212
mortality_age_standardized_rate,Drift,35,2026,25.00548930119479
mortality_age_standardized_rate,Drift,35,2027,22.265376925307454
mortality_age_standardized_rate,Drift,35,2028,19.52526454942012
mortality_age_standardized_rate,Drift,35,2029,16.785152173532786
mortality_age_standardized_rate,Drift,35,2030,14.045039797645451
mortality_age_standardized_rate,Drift,36,2024,37.02889142732785
mortality_age_standardized_rate,Drift,36,2025,34.33847076543454
mortality_age_standardized_rate,Drift,36,2026,31.648050103541244
mortality_age_standardized_rate,Drift,36,2027,28.95762944164794
mortality_age_standardized_rate,Drift,36,2028,26.26720877975464
mortality_age_standardized_rate,Drift,36,2029,23.576788117861337
mortality_age_standardized_rate,Drift,36,2030,20.886367455968035
mortality_age_standardized_rate,Drift,37,2024,37.33415535014035
mortality_age_standardized_rate,Drift,37,2025,34.79072279702606
mortality_age_standardized_rate,Drift,37,2026,32.24729024391178
mortality_age_standardized_rate,Drift,37,2027,29.703857690797488
mortality_age_standardized_rate,Drift,37,2028,27.1604251376832
mortality_age_standardized_rate,Drift,37,2029,24.616992584568912
mortality_age_standardized_rate,Drift,37,2030,22.073560031454626
mortality_age_standardized_rate,Drift,38,2024,49.40274402188211
mortality_age_standardized_rate,Drift,38,2025,46.47679694622197
mortality_age_standardized_rate,Drift,38,2026,43.55084987056182
mortality_age_standardized_rate,Drift,38,2027,40.62490279490168
mortality_age_standardized_rate,Drift,38,2028,37.69895571924154
mortality_age_standardized_rate,Drift,38,2029,34.7730086435814
mortality_age_standardized_rate,Drift,38,2030,31.847061567921255
mortality_age_standardized_rate,Drift,39,2024,36.978156450630735
mortality_age_standardized_rate,Drift,39,2025,35.08300287303325
mortality_age_standardized_rate,Drift,39,2026,33.18784929543577
mortality_age_standardized_rate,Drift,39,2027,31.292695717838285
mortality_age_standardized_rate,Drift,39,2028,29.3975421402408
mortality_age_standardized_rate,Drift,39,2029,27.502388562643315
mortality_age_standardized_rate,Drift,39,2030,25.60723498504583
mortality_age_standardized_rate,Drift,40,2024,30.803567154810516
mortality_age_standardized_rate,Drift,40,2025,27.358580546630368
mortality_age_standardized_rate,Drift,40,2026,23.913593938450216
mortality_age_standardized_rate,Drift,40,2027,20.468607330270068
mortality_age_standardized_rate,Drift,40,2028,17.023620722089916
mortality_age_standardized_rate,Drift,40,2029,13.578634113909764
mortality_age_standardized_rate,Drift,40,2030,10.133647505729616
mortality_age_standardized_rate,Drift,41,2024,33.44197532897736
mortality_age_standardized_rate,Drift,41,2025,30.740555684582105
mortality_age_standardized_rate,Drift,41,2026,28.039136040186854
mortality_age_standardized_rate,Drift,41,2027,25.337716395791603
mortality_age_standardized_rate,Drift,41,2028,22.63629675139635
mortality_age_standardized_rate,Drift,41,2029,19.934877107001103
mortality_age_standardized_rate,Drift,41,2030,17.233457462605852
mortality_age_standardized_rate,Drift,42,2024,29.67111658801525
mortality_age_standardized_rate,Drift,42,2025,26.70282973589528
mortality_age_standardized_rate,Drift,42,2026,23.734542883775312
mortality_age_standardized_rate,Drift,42,2027,20.76625603165534
mortality_age_standardized_rate,Drift,42,2028,17.79796917953537
mortality_age_standardized_rate,Drift,42,2029,14.829682327415405
mortality_age_standardized_rate,Drift,42,2030,11.861395475295435
mortality_age_standardized_rate,Drift,43,2024,27.90736490164334
mortality_age_standardized_rate,Drift,43,2025,25.562213678160532
mortality_age_standardized_rate,Drift,43,2026,23.217062454677727
mortality_age_standardized_rate,Drift,43,2027,20.87191123119492
mortality_age_standardized_rate,Drift,43,2028,18.526760007712117
mortality_age_standardized_rate,Drift,43,2029,16.18160878422931
mortality_age_standardized_rate,Drift,43,2030,13.836457560746503
mortality_age_standardized_rate,Drift,44,2024,40.767108948515876
mortality_age_standardized_rate,Drift,44,2025,38.01696444695819
mortality_age_standardized_rate,Drift,44,2026,35.26681994540051
mortality_age_standardized_rate,Drift,44,2027,32.51667544384283
mortality_age_standardized_rate,Drift,44,2028,29.76653094228514
mortality_age_standardized_rate,Drift,44,2029,27.01638644072746
mortality_age_standardized_rate,Drift,44,2030,24.266241939169774
mortality_age_standardized_rate,Drift,45,2024,37.22361158160264
mortality_age_standardized_rate,Drift,45,2025,34.98470370592557
mortality_age_standardized_rate,Drift,45,2026,32.7457958302485
mortality_age_standardized_rate,Drift,45,2027,30.506887954571432
mortality_age_standardized_rate,Drift,45,2028,28.26798007889436
mortality_age_standardized_rate,Drift,45,2029,26.02907220321729
mortality_age_standardized_rate,Drift,45,2030,23.790164327540218
mortality_age_standardized_rate,Drift,46,2024,37.93676686954003
mortality_age_standardized_rate,Drift,46,2025,34.854143047498255
mortality_age_standardized_rate,Drift,46,2026,31.771519225456476
mortality_age_standardized_rate,Drift,46,2027,28.688895403414698
mortality_age_standardized_rate,Drift,46,2028,25.606271581372923
mortality_age_standardized_rate,Drift,46,2029,22.523647759331148
mortality_age_standardized_rate,Drift,46,2030,19.44102393728937
mortality_age_standardized_rate,Drift,47,2024,33.535874626093594
mortality_age_standardized_rate,Drift,47,2025,30.357419035409045
mortality_age_standardized_rate,Drift,47,2026,27.178963444724502
mortality_age_standardized_rate,Drift,47,2027,24.000507854039952
mortality_age_standardized_rate,Drift,47,2028,20.82205226335541
mortality_age_standardized_rate,Drift,47,2029,17.643596672670864
mortality_age_standardized_rate,Drift,47,2030,14.465141081986317
mortality_age_standardized_rate,Drift,48,2024,46.670319017109
mortality_age_standardized_rate,Drift,48,2025,43.58654776653348
mortality_age_standardized_rate,Drift,48,2026,40.50277651595796
mortality_age_standardized_rate,Drift,48,2027,37.41900526538244
mortality_age_standardized_rate,Drift,48,2028,34.33523401480692
mortality_age_standardized_rate,Drift,48,2029,31.251462764231405
mortality_age_standardized_rate,Drift,48,2030,28.167691513655885
mortality_age_standardized_rate,Drift,49,2024,29.545182589425984
mortality_age_standardized_rate,Drift,49,2025,26.654769699416406
mortality_age_standardized_rate,Drift,49,2026,23.764356809406827
mortality_age_standardized_rate,Drift,49,2027,20.87394391939725
mortality_age_standardized_rate,Drift,49,2028,17.98353102938767
mortality_age_standardized_rate,Drift,49,2029,15.093118139378092
mortality_age_standardized_rate,Drift,49,2030,12.202705249368513
mortality_age_standardized_rate,Drift,50,2024,28.91497910178779
mortality_age_standardized_rate,Drift,50,2025,26.276513504363066
mortality_age_standardized_rate,Drift,50,2026,23.63804790693834
mortality_age_standardized_rate,Drift,50,2027,20.999582309513613
mortality_age_standardized_rate,Drift,50,2028,18.361116712088887
mortality_age_standardized_rate,Drift,50,2029,15.722651114664162
mortality_age_standardized_rate,Drift,50,2030,13.084185517239437
mortality_age_standardized_rate,Drift,51,2024,44.46576288244965
mortality_age_standardized_rate,Drift,51,2025,42.23489456960448
mortality_age_standardized_rate,Drift,51,2026,40.0040262567593
mortality_age_standardized_rate,Drift,51,2027,37.773157943914136
mortality_age_standardized_rate,Drift,51,2028,35.54228963106896
mortality_age_standardized_rate,Drift,51,2029,33.311421318223786
mortality_age_standardized_rate,Drift,51,2030,31.08055300537861
mortality_age_standardized_rate,Drift,52,2024,40.37424092296672
mortality_age_standardized_rate,Drift,52,2025,37.887564218393166
mortality_age_standardized_rate,Drift,52,2026,35.40088751381961
mortality_age_standardized_rate,Drift,52,2027,32.91421080924606
mortality_age_standardized_rate,Drift,52,2028,30.4275341046725
mortality_age_standardized_rate,Drift,52,2029,27.940857400098942
mortality_age_standardized_rate,Drift,52,2030,25.454180695525388
mortality_age_standardized_rate,Drift,53,2024,42.256116129886244
mortality_age_standardized_rate,Drift,53,2025,39.90690894396817
mortality_age_standardized_rate,Drift,53,2026,37.5577017580501
mortality_age_standardized_rate,Drift,53,2027,35.208494572132025
mortality_age_standardized_rate,Drift,53,2028,32.85928738621396
mortality_age_standardized_rate,Drift,53,2029,30.51008020029589
mortality_age_standardized_rate,Drift,53,2030,28.160873014377817
mortality_age_standardized_rate,Drift,54,2024,49.54281722145374
mortality_age_standardized_rate,Drift,54,2025,46.89503038790826
mortality_age_standardized_rate,Drift,54,2026,44.24724355436277
mortality_age_standardized_rate,Drift,54,2027,41.59945672081728
mortality_age_standardized_rate,Drift,54,2028,38.95166988727179
mortality_age_standardized_rate,Drift,54,2029,36.30388305372631
mortality_age_standardized_rate,Drift,54,2030,33.65609622018082
mortality_age_standardized_rate,Drift,55,2024,39.155151227829705
mortality_age_standardized_rate,Drift,55,2025,37.180872629960895
mortality_age_standardized_rate,Drift,55,2026,35.20659403209208
mortality_age_standardized_rate,Drift,55,2027,33.23231543422327
mortality_age_standardized_rate,Drift,55,2028,31.25803683635445
mortality_age_standardized_rate,Drift,55,2029,29.283758238485632
mortality_age_standardized_rate,Drift,55,2030,27.309479640616818
mortality_age_standardized_rate,Drift,56,2024,34.64431376924112
mortality_age_standardized_rate,Drift,56,2025,32.120935286994644
mortality_age_standardized_rate,Drift,56,2026,29.597556804748162
mortality_age_standardized_rate,Drift,56,2027,27.07417832250168
mortality_age_standardized_rate,Drift,56,2028,24.550799840255202
mortality_age_standardized_rate,Drift,56,2029,22.027421358008723
mortality_age_standardized_rate,Drift,56,2030,19.50404287576224
mortality_age_standardized_rate,Drift,57,2024,36.74551891912387
mortality_age_standardized_rate,Drift,57,2025,33.81863439422931
mortality_age_standardized_rate,Drift,57,2026,30.891749869334767
mortality_age_standardized_rate,Drift,57,2027,27.964865344440216
mortality_age_standardized_rate,Drift,57,2028,25.037980819545666
mortality_age_standardized_rate,Drift,57,2029,22.11109629465112
mortality_age_standardized_rate,Drift,57,2030,19.18421176975657
mortality_age_standardized_rate,Drift,58,2024,41.67490908187805
mortality_age_standardized_rate,Drift,58,2025,38.7562282146689
mortality_age_standardized_rate,Drift,58,2026,35.837547347459754
mortality_age_standardized_rate,Drift,58,2027,32.91886648025061
mortality_age_standardized_rate,Drift,58,2028,30.00018561304146
mortality_age_standardized_rate,Drift,58,2029,27.081504745832316
mortality_age_standardized_rate,Drift,58,2030,24.16282387862317
mortality_age_standardized_rate,Drift,59,2024,38.781257930162305
mortality_age_standardized_rate,Drift,59,2025,36.76532301407498
mortality_age_standardized_rate,Drift,59,2026,34.74938809798765
mortality_age_standardized_rate,Drift,59,2027,32.733453181900316
mortality_age_standardized_rate,Drift,59,2028,30.71751826581299
mortality_age_standardized_rate,Drift,59,2029,28.70158334972566
mortality_age_standardized_rate,Drift,59,2030,26.68564843363833
mortality_age_standardized_rate,Drift,60,2024,43.54344238574875
mortality_age_standardized_rate,Drift,60,2025,41.42830937076901
mortality_age_standardized_rate,Drift,60,2026,39.31317635578927
mortality_age_standardized_rate,Drift,60,2027,37.19804334080952
mortality_age_standardized_rate,Drift,60,2028,35.08291032582978
mortality_age_standardized_rate,Drift,60,2029,32.96777731085004
mortality_age_standardized_rate,Drift,60,2030,30.8526442958703
mortality_age_standardized_rate,Drift,61,2024,34.09998821918463
mortality_age_standardized_rate,Drift,61,2025,31.832588650550626
mortality_age_standardized_rate,Drift,61,2026,29.56518908191663
mortality_age_standardized_rate,Drift,61,2027,27.297789513282623
mortality_age_standardized_rate,Drift,61,2028,25.030389944648626
mortality_age_standardized_rate,Drift,61,2029,22.762990376014624
mortality_age_standardized_rate,Drift,61,2030,20.495590807380623
mortality_age_standardized_rate,Drift,62,2024,37.254785883867285
mortality_age_standardized_rate,Drift,62,2025,34.765947885812515
mortality_age_standardized_rate,Drift,62,2026,32.277109887757746
mortality_age_standardized_rate,Drift,62,2027,29.788271889702976
mortality_age_standardized_rate,Drift,62,2028,27.299433891648206
mortality_age_standardized_rate,Drift,62,2029,24.81059589359344
mortality_age_standardized_rate,Drift,62,2030,22.32175789553867
mortality_age_standardized_rate,Drift,63,2024,47.368747631531036
mortality_age_standardized_rate,Drift,63,2025,45.78351275497149
mortality_age_standardized_rate,Drift,63,2026,44.19827787841195
mortality_age_standardized_rate,Drift,63,2027,42.613043001852404
mortality_age_standardized_rate,Drift,63,2028,41.027808125292864
mortality_age_standardized_rate,Drift,63,2029,39.442573248733325
mortality_age_standardized_rate,Drift,63,2030,37.85733837217378
mortality_age_standardized_rate,Drift,64,2024,43.40194049896285
mortality_age_standardized_rate,Drift,64,2025,41.166671811840274
mortality_age_standardized_rate,Drift,64,2026,38.9314031247177
mortality_age_standardized_rate,Drift,64,2027,36.69613443759512
mortality_age_standardized_rate,Drift,64,2028,34.46086575047254
mortality_age_standardized_rate,Drift,64,2029,32.225597063349966
mortality_age_standardized_rate,Drift,64,2030,29.990328376227385
mortality_age_standardized_rate,Drift,65,2024,35.171998014911516
mortality_age_standardized_rate,Drift,65,2025,32.094147337694544
mortality_age_standardized_rate,Drift,65,2026,29.016296660477565
mortality_age_standardized_rate,Drift,65,2027,25.938445983260593
mortality_age_standardized_rate,Drift,65,2028,22.860595306043614
mortality_age_standardized_rate,Drift,65,2029,19.782744628826638
mortality_age_standardized_rate,Drift,65,2030,16.704893951609662
mortality_age_standardized_rate,Drift,66,2024,43.35656392495008
mortality_age_standardized_rate,Drift,66,2025,40.98258213529316
mortality_age_standardized_rate,Drift,66,2026,38.608600345636226
mortality_age_standardized_rate,Drift,66,2027,36.2346185559793
mortality_age_standardized_rate,Drift,66,2028,33.86063676632238
mortality_age_standardized_rate,Drift,66,2029,31.486654976665452
mortality_age_standardized_rate,Drift,66,2030,29.112673187008525
mortality_age_standardized_rate,Drift,67,2024,40.397504502992156
mortality_age_standardized_rate,Drift,67,2025,38.27233681803159
mortality_age_standardized_rate,Drift,67,2026,36.147169133071024
mortality_age_standardized_rate,Drift,67,2027,34.02200144811046
mortality_age_standardized_rate,Drift,67,2028,31.89683376314989
mortality_age_standardized_rate,Drift,67,2029,29.77166607818932
mortality_age_standardized_rate,Drift,67,2030,27.646498393228754
mortality_age_standardized_rate,Drift,68,2024,44.06335474341393
mortality_age_standardized_rate,Drift,68,2025,41.483686264205055
mortality_age_standardized_rate,Drift,68,2026,38.904017784996185
mortality_age_standardized_rate,Drift,68,2027,36.32434930578731
mortality_age_standardized_rate,Drift,68,2028,33.74468082657844
mortality_age_standardized_rate,Drift,68,2029,31.16501234736957
mortality_age_standardized_rate,Drift,68,2030,28.585343868160695
mortality_age_standardized_rate,Drift,69,2024,32.562096141879486
mortality_age_standardized_rate,Drift,69,2025,30.112073594395568
mortality_age_standardized_rate,Drift,69,2026,27.662051046911657
mortality_age_standardized_rate,Drift,69,2027,25.212028499427742
mortality_age_standardized_rate,Drift,69,2028,22.762005951943827
mortality_age_standardized_rate,Drift,69,2029,20.311983404459916
mortality_age_standardized_rate,Drift,69,2030,17.861960856976
mortality_age_standardized_rate,Drift,70,2024,39.734166535851244
mortality_age_standardized_rate,Drift,70,2025,37.91810851681422
mortality_age_standardized_rate,Drift,70,2026,36.10205049777719
mortality_age_standardized_rate,Drift,70,2027,34.28599247874017
mortality_age_standardized_rate,Drift,70,2028,32.46993445970314
mortality_age_standardized_rate,Drift,70,2029,30.653876440666114
mortality_age_standardized_rate,Drift,70,2030,28.837818421629088
mortality_age_standardized_rate,Drift,71,2024,25.85088853631284
mortality_age_standardized_rate,Drift,71,2025,21.917899924413945
mortality_age_standardized_rate,Drift,71,2026,17.984911312515045
mortality_age_standardized_rate,Drift,71,2027,14.051922700616151
mortality_age_standardized_rate,Drift,71,2028,10.118934088717253
mortality_age_standardized_rate,Drift,71,2029,6.1859454768183575
mortality_age_standardized_rate,Drift,71,2030,2.2529568649194616
mortality_age_standardized_rate,Drift,72,2024,30.046490702811788
mortality_age_standardized_rate,Drift,72,2025,27.313273689440486
mortality_age_standardized_rate,Drift,72,2026,24.580056676069187
mortality_age_standardized_rate,Drift,72,2027,21.846839662697885
mortality_age_standardized_rate,Drift,72,2028,19.113622649326583
mortality_age_standardized_rate,Drift,72,2029,16.380405635955285
mortality_age_standardized_rate,Drift,72,2030,13.647188622583982
mortality_age_standardized_rate,Drift,73,2024,42.14370980540669
mortality_age_standardized_rate,Drift,73,2025,39.72479259780577
mortality_age_standardized_rate,Drift,73,2026,37.30587539020484
mortality_age_standardized_rate,Drift,73,2027,34.88695818260392
mortality_age_standardized_rate,Drift,73,2028,32.46804097500299
mortality_age_standardized_rate,Drift,73,2029,30.04912376740207
mortality_age_standardized_rate,Drift,73,2030,27.630206559801145
mortality_age_standardized_rate,Drift,74,2024,36.03115997537792
mortality_age_standardized_rate,Drift,74,2025,33.99588212904941
mortality_age_standardized_rate,Drift,74,2026,31.960604282720915
mortality_age_standardized_rate,Drift,74,2027,29.925326436392414
mortality_age_standardized_rate,Drift,74,2028,27.890048590063913
mortality_age_standardized_rate,Drift,74,2029,25.854770743735415
mortality_age_standardized_rate,Drift,74,2030,23.819492897406914
mortality_age_standardized_rate,Drift,75,2024,43.70975267115339
mortality_age_standardized_rate,Drift,75,2025,40.351516979686856
mortality_age_standardized_rate,Drift,75,2026,36.99328128822032
mortality_age_standardized_rate,Drift,75,2027,33.63504559675378
mortality_age_standardized_rate,Drift,75,2028,30.27680990528724
mortality_age_standardized_rate,Drift,75,2029,26.918574213820705
mortality_age_standardized_rate,Drift,75,2030,23.560338522354165
mortality_age_standardized_rate,Drift,76,2024,30.918679138098152
mortality_age_standardized_rate,Drift,76,2025,28.06329732330122
mortality_age_standardized_rate,Drift,76,2026,25.20791550850429
mortality_age_standardized_rate,Drift,76,2027,22.352533693707358
mortality_age_standardized_rate,Drift,76,2028,19.497151878910426
mortality_age_standardized_rate,Drift,76,2029,16.641770064113494
mortality_age_standardized_rate,Drift,76,2030,13.786388249316563
mortality_age_standardized_rate,Drift,77,2024,34.87314663344265
mortality_age_standardized_rate,Drift,77,2025,32.15913858058994
mortality_age_standardized_rate,Drift,77,2026,29.445130527737227
mortality_age_standardized_rate,Drift,77,2027,26.731122474884515
mortality_age_standardized_rate,Drift,77,2028,24.017114422031803
mortality_age_standardized_rate,Drift,77,2029,21.303106369179094
mortality_age_standardized_rate,Drift,77,2030,18.589098316326382
mortality_age_standardized_rate,Drift,78,2024,38.17020232150235
mortality_age_standardized_rate,Drift,78,2025,35.44238091109859
mortality_age_standardized_rate,Drift,78,2026,32.71455950069483
mortality_age_standardized_rate,Drift,78,2027,29.98673809029107
mortality_age_standardized_rate,Drift,78,2028,27.258916679887314
mortality_age_standardized_rate,Drift,78,2029,24.531095269483554
mortality_age_standardized_rate,Drift,78,2030,21.803273859079795
mortality_age_standardized_rate,Drift,79,2024,44.19380567325698
mortality_age_standardized_rate,Drift,79,2025,41.729671499953696
mortality_age_standardized_rate,Drift,79,2026,39.2655373266504
mortality_age_standardized_rate,Drift,79,2027,36.80140315334712
mortality_age_standardized_rate,Drift,79,2028,34.33726898004383
mortality_age_standardized_rate,Drift,79,2029,31.87313480674054
mortality_age_standardized_rate,Drift,79,2030,29.409000633437252
mortality_age_standardized_rate,Drift,80,2024,41.119625314773906
mortality_age_standardized_rate,Drift,80,2025,38.958847048281314
mortality_age_standardized_rate,Drift,80,2026,36.79806878178872
mortality_age_standardized_rate,Drift,80,2027,34.63729051529613
mortality_age_standardized_rate,Drift,80,2028,32.47651224880354
mortality_age_standardized_rate,Drift,80,2029,30.315733982310945
mortality_age_standardized_rate,Drift,80,2030,28.154955715818353
mortality_age_standardized_rate,Drift,81,2024,37.476578148035905
mortality_age_standardized_rate,Drift,81,2025,35.450243503285265
mortality_age_standardized_rate,Drift,81,2026,33.42390885853462
mortality_age_standardized_rate,Drift,81,2027,31.397574213783972
mortality_age_standardized_rate,Drift,81,2028,29.371239569033328
mortality_age_standardized_rate,Drift,81,2029,27.34490492428268
mortality_age_standardized_rate,Drift,81,2030,25.318570279532036
mortality_age_standardized_rate,Drift,82,2024,35.94799851601608
mortality_age_standardized_rate,Drift,82,2025,33.463336519353554
mortality_age_standardized_rate,Drift,82,2026,30.978674522691037
mortality_age_standardized_rate,Drift,82,2027,28.494012526028513
mortality_age_standardized_rate,Drift,82,2028,26.009350529365996
mortality_age_standardized_rate,Drift,82,2029,23.524688532703475
mortality_age_standardized_rate,Drift,82,2030,21.040026536040955
mortality_age_standardized_rate,Drift,83,2024,47.66607138804612
mortality_age_standardized_rate,Drift,83,2025,46.10750856477956
mortality_age_standardized_rate,Drift,83,2026,44.548945741512995
mortality_age_standardized_rate,Drift,83,2027,42.99038291824643
mortality_age_standardized_rate,Drift,83,2028,41.43182009497987
mortality_age_standardized_rate,Drift,83,2029,39.87325727171331
mortality_age_standardized_rate,Drift,83,2030,38.314694448446744
mortality_age_standardized_rate,Drift,84,2024,42.45752918339013
mortality_age_standardized_rate,Drift,84,2025,40.45659107775822
mortality_age_standardized_rate,Drift,84,2026,38.455652972126316
mortality_age_standardized_rate,Drift,84,2027,36.454714866494406
mortality_age_standardized_rate,Drift,84,2028,34.453776760862496
mortality_age_standardized_rate,Drift,84,2029,32.45283865523059
mortality_age_standardized_rate,Drift,84,2030,30.451900549598683
mortality_age_standardized_rate,Drift,85,2024,37.11502511312296
mortality_age_standardized_rate,Drift,85,2025,33.811310475368074
mortality_age_standardized_rate,Drift,85,2026,30.50759583761318
mortality_age_standardized_rate,Drift,85,2027,27.203881199858294
mortality_age_standardized_rate,Drift,85,2028,23.900166562103408
mortality_age_standardized_rate,Drift,85,2029,20.596451924348518
mortality_age_standardized_rate,Drift,85,2030,17.292737286593628
mortality_age_standardized_rate,Drift,86,2024,33.90855631560089
mortality_age_standardized_rate,Drift,86,2025,31.544207508967
mortality_age_standardized_rate,Drift,86,2026,29.179858702333107
mortality_age_standardized_rate,Drift,86,2027,26.815509895699215
mortality_age_standardized_rate,Drift,86,2028,24.451161089065323
mortality_age_standardized_rate,Drift,86,2029,22.08681228243143
mortality_age_standardized_rate,Drift,86,2030,19.72246347579754
mortality_age_standardized_rate,Drift,87,2024,33.124377682086646
mortality_age_standardized_rate,Drift,87,2025,30.733315086522623
mortality_age_standardized_rate,Drift,87,2026,28.342252490958604
mortality_age_standardized_rate,Drift,87,2027,25.95118989539458
mortality_age_standardized_rate,Drift,87,2028,23.560127299830558
mortality_age_standardized_rate,Drift,87,2029,21.16906470426654
mortality_age_standardized_rate,Drift,87,2030,18.778002108702516
mortality_age_standardized_rate,Drift,88,2024,43.82062229654195
mortality_age_standardized_rate,Drift,88,2025,41.411705925436294
mortality_age_standardized_rate,Drift,88,2026,39.00278955433063
mortality_age_standardized_rate,Drift,88,2027,36.59387318322498
mortality_age_standardized_rate,Drift,88,2028,34.184956812119324
mortality_age_standardized_rate,Drift,88,2029,31.77604044101367
mortality_age_standardized_rate,Drift,88,2030,29.367124069908012
mortality_age_standardized_rate,Drift,89,2024,49.29197502823643
mortality_age_standardized_rate,Drift,89,2025,46.884917164957706
mortality_age_standardized_rate,Drift,89,2026,44.477859301678976
mortality_age_standardized_rate,Drift,89,2027,42.07080143840025
mortality_age_standardized_rate,Drift,89,2028,39.66374357512153
mortality_age_standardized_rate,Drift,89,2029,37.256685711842806
mortality_age_standardized_rate,Drift,89,2030,34.84962784856408
mortality_age_standardized_rate,Drift,90,2024,37.477271250756104
mortality_age_standardized_rate,Drift,90,2025,34.3578225757695
mortality_age_standardized_rate,Drift,90,2026,31.238373900782893
mortality_age_standardized_rate,Drift,90,2027,28.11892522579629
mortality_age_standardized_rate,Drift,90,2028,24.999476550809685
mortality_age_standardized_rate,Drift,90,2029,21.88002787582308
mortality_age_standardized_rate,Drift,90,2030,18.760579200836478
mortality_age_standardized_rate,Drift,91,2024,28.36145654996099
mortality_age_standardized_rate,Drift,91,2025,24.57081350143082
mortality_age_standardized_rate,Drift,91,2026,20.780170452900645
mortality_age_standardized_rate,Drift,91,2027,16.989527404370474
mortality_age_standardized_rate,Drift,91,2028,13.198884355840303
mortality_age_standardized_rate,Drift,91,2029,9.408241307310128
mortality_age_standardized_rate,Drift,91,2030,5.617598258779957
mortality_age_standardized_rate,Drift,92,2024,37.24394902757916
mortality_age_standardized_rate,Drift,92,2025,35.36192298421796
mortality_age_standardized_rate,Drift,92,2026,33.47989694085676
mortality_age_standardized_rate,Drift,92,2027,31.597870897495564
mortality_age_standardized_rate,Drift,92,2028,29.715844854134364
mortality_age_standardized_rate,Drift,92,2029,27.833818810773167
mortality_age_standardized_rate,Drift,92,2030,25.951792767411966
mortality_age_standardized_rate,Drift,93,2024,35.9779870881781
mortality_age_standardized_rate,Drift,93,2025,32.522874102014406
mortality_age_standardized_rate,Drift,93,2026,29.067761115850708
mortality_age_standardized_rate,Drift,93,2027,25.612648129687017
mortality_age_standardized_rate,Drift,93,2028,22.15753514352332
mortality_age_standardized_rate,Drift,93,2029,18.702422157359624
mortality_age_standardized_rate,Drift,93,2030,15.24730917119593
mortality_age_standardized_rate,Drift,94,2024,30.11629308369487
mortality_age_standardized_rate,Drift,94,2025,26.675907844939864
mortality_age_standardized_rate,Drift,94,2026,23.23552260618486
mortality_age_standardized_rate,Drift,94,2027,19.795137367429852
mortality_age_standardized_rate,Drift,94,2028,16.354752128674846
mortality_age_standardized_rate,Drift,94,2029,12.91436688991984
mortality_age_standardized_rate,Drift,94,2030,9.473981651164834
mortality_age_standardized_rate,Drift,95,2024,46.693456829572646
mortality_age_standardized_rate,Drift,95,2025,43.29981035109014
mortality_age_standardized_rate,Drift,95,2026,39.906163872607635
mortality_age_standardized_rate,Drift,95,2027,36.51251739412513
mortality_age_standardized_rate,Drift,95,2028,33.11887091564263
mortality_age_standardized_rate,Drift,95,2029,29.725224437160122
mortality_age_standardized_rate,Drift,95,2030,26.33157795867762
mortality_age_standardized_rate,Drift,96,2024,33.88534784547104
mortality_age_standardized_rate,Drift,96,2025,31.327522066437506
mortality_age_standardized_rate,Drift,96,2026,28.769696287403974
mortality_age_standardized_rate,Drift,96,2027,26.211870508370446
mortality_age_standardized_rate,Drift,96,2028,23.654044729336917
mortality_age_standardized_rate,Drift,96,2029,21.096218950303385
mortality_age_standardized_rate,Drift,96,2030,18.538393171269853
mortality_age_standardized_rate,Drift,97,2024,36.52656332229802
mortality_age_standardized_rate,Drift,97,2025,33.598692126284796
mortality_age_standardized_rate,Drift,97,2026,30.670820930271578
mortality_age_standardized_rate,Drift,97,2027,27.74294973425836
mortality_age_standardized_rate,Drift,97,2028,24.81507853824514
mortality_age_standardized_rate,Drift,97,2029,21.887207342231918
mortality_age_standardized_rate,Drift,97,2030,18.9593361462187
mortality_age_standardized_rate,Drift,98,2024,37.21533842493791
mortality_age_standardized_rate,Drift,98,2025,33.856714948325894
mortality_age_standardized_rate,Drift,98,2026,30.49809147171387
mortality_age_standardized_rate,Drift,98,2027,27.139467995101853
mortality_age_standardized_rate,Drift,98,2028,23.78084451848983
mortality_age_standardized_rate,Drift,98,2029,20.42222104187781
mortality_age_standardized_rate,Drift,98,2030,17.063597565265788
mortality_age_standardized_rate,Drift,99,2024,42.32763300216919
mortality_age_standardized_rate,Drift,99,2025,39.952857053529236
mortality_age_standardized_rate,Drift,99,2026,37.57808110488928
mortality_age_standardized_rate,Drift,99,2027,35.20330515624933
mortality_age_standardized_rate,Drift,99,2028,32.82852920760938
mortality_age_standardized_rate,Drift,99,2029,30.45375325896942
mortality_age_standardized_rate,Drift,99,2030,28.078977310329467
mortality_age_standardized_rate,Drift,100,2024,46.246215738645866
mortality_age_standardized_rate,Drift,100,2025,43.90055574914372
mortality_age_standardized_rate,Drift,100,2026,41.55489575964157
